perf/NormalizedReturn,time-step
0.0574755430354111,0
0.0656519084790511,1
0.0647876493535792,2
0.0102926972143269,3
0.0800141470552018,4
0.0769395815129853,5
0.0260437911907782,6
0.0616681849887253,7
0.0989008228373546,8
0.0086651564420855,9
0.0814268778066279,10
0.0789688833187187,11
0.0616646749830468,12
0.1991190101976954,13
0.1060132842870825,14
0.0042988568747313,15
0.0041426894594415,16
0.0492281697780309,17
0.2400104965792492,18
0.0765120255940122,19
0.0722373505534393,20
0.159661440908661,21
0.0637626080361756,22
0.0478831495622833,23
0.0688351578902783,24
0.1546313368618636,25
1.044070737843131,26
0.1007396935395539,27
0.0819572675851475,28
0.2120610924990434,29
0.0604875733060034,30
0.1025420415690304,31
0.059120791719823,32
0.1876962152406153,33
0.0763211158533401,34
0.4009638810606795,35
0.0062916663380467,36
0.0719637628949199,37
0.0816909060178639,38
0.0546679606239837,39
1.0023826131273208,40
0.2241350333959115,41
0.0864482999075616,42
0.088855246415158,43
0.0781192558646453,44
0.0838834895650274,45
0.5817740058481793,46
0.9052559696321186,47
1.0372005930922417,48
0.1000399592825232,49
0.0582267906144164,50
0.6330268428559713,51
0.0690155043752248,52
0.094367264934779,53
0.9938766993664464,54
0.5837420022138237,55
0.9793730368114996,56
0.0590739451099436,57
0.1058660701284648,58
0.9783625806313284,59
1.0571967763511747,60
0.9353277837368704,61
0.1247253306389924,62
0.9468925079008362,63
1.0760790114443253,64
0.9355429577213424,65
0.903883344684212,66
0.5642695011657405,67
1.0049805491484456,68
0.3085208083243803,69
0.4860710951108386,70
0.4924536149819392,71
1.0144292717073242,72
0.65606247830486,73
0.2439419954396314,74
0.8618909131124572,75
0.0795916035307015,76
0.6987305327878199,77
1.0918106441677011,78
1.0173385345957504,79
0.6954740984286486,80
0.7512275604448283,81
0.6007105396655379,82
0.7651538802475675,83
0.8928111913171276,84
0.6344225487503091,85
0.808851323668601,86
0.988706354638222,87
0.0048884725977882,88
0.9749653205897836,89
0.9047145778471636,90
0.7771963374571377,91
0.0980564670395369,92
0.2011531515567128,93
0.1565379879009907,94
0.0839564617853547,95
1.0752747946887171,96
1.0118043192788555,97
0.6471801962078237,98
1.1345042259646865,99
1.1182484323933228,100
1.015180625650138,101
0.8754397477590461,102
0.2010929629366123,103
0.9713604383941656,104
0.1132613197061422,105
0.9880650872371426,106
1.1023541694068435,107
1.031121688712331,108
0.7782924696850068,109
1.0251224508249404,110
0.917825087239175,111
0.5819738634442363,112
0.2509559706504828,113
1.064387076165466,114
1.0628162954424376,115
0.0983902233749427,116
1.0602003839376863,117
0.8133645527882888,118
0.1296406814319601,119
1.0466897338983272,120
0.5388183968091041,121
0.2853415817340989,122
1.059680477642036,123
0.9516057009803894,124
1.0759858367481323,125
0.9892840164818546,126
0.8234267286123398,127
1.0898742910350674,128
0.8627202317268569,129
0.1054329101663346,130
1.048511533209272,131
1.0177486734410917,132
1.0721234477722836,133
0.9905505967127474,134
0.1037478348834002,135
0.5196308975857336,136
0.0984786316429697,137
1.0761536788378494,138
1.0467408948901864,139
1.0015846718364108,140
0.3399401721091989,141
1.0167969300831785,142
1.1292547465629834,143
1.020443081436471,144
1.0431176117557086,145
0.5784221099709338,146
1.0486720361962063,147
1.103440994801474,148
1.0869036562291718,149
1.0619294340076724,150
1.0453108334857228,151
0.9759492921816536,152
1.0673186754536643,153
0.9914107608315944,154
0.8898543838063292,155
1.1078398828270897,156
0.995097011340668,157
1.0560143298927571,158
0.8442115463289446,159
1.0762619571948404,160
1.045015354825879,161
1.0453476353634428,162
1.09064276955104,163
0.7487246073046395,164
1.0290575926457617,165
0.3821805111274732,166
1.0513533614431478,167
1.0122739154931144,168
0.8934917069635209,169
0.9295905199096656,170
1.0121746780598408,171
1.0365443283941724,172
1.0987864081803709,173
0.9621873044629528,174
0.8811967420727164,175
0.0940039527561031,176
1.02464955733262,177
1.0412029568399963,178
1.0822409859586273,179
1.0731442212418736,180
0.9393305729398588,181
1.0766190204997703,182
0.5033806881143128,183
1.0064496460706065,184
1.006198414755073,185
0.9182639443127948,186
1.0479110031468248,187
0.1872697362552027,188
0.7468255346868636,189
0.4689693369890544,190
0.971523281384886,191
1.098745989933164,192
0.9894772795217884,193
1.1088681017632704,194
1.0218722919304668,195
0.9507771269126488,196
0.9201925328874124,197
0.7849026612880712,198
0.750870922595132,199
1.1316274040378342,200
1.0954076554414944,201
0.8628687156034378,202
1.0745615189893247,203
1.0628175718081387,204
1.051453662514506,205
1.0685013346396988,206
1.0599811681284934,207
1.0311246668989669,208
0.1082181462063827,209
0.0850673918780728,210
1.082700158519659,211
0.237505256617179,212
1.040991611952628,213
1.0670214949728856,214
1.038768927447676,215
0.0426283287030752,216
1.0037988472366872,217
0.4935332608195003,218
1.0900952086651954,219
0.9710787870294192,220
1.0071983409182093,221
1.019483892611967,222
0.7256299399420671,223
0.9734770781821036,224
0.9712884300958524,225
1.0164766686559683,226
0.9747747166450608,227
0.926391202915626,228
0.4037357219086023,229
0.9406255523076048,230
0.9589947947526534,231
1.0169563694320287,232
1.053753673508193,233
0.3720237246958156,234
1.0343817394409889,235
0.922196214310788,236
1.0719785802651896,237
1.0379125924259331,238
1.0254856832307595,239
1.0280255446124769,240
1.044801031751874,241
1.0427338511348605,242
1.038986122344509,243
1.0686970440472268,244
0.912103033436577,245
1.0477486919751469,246
0.986975390019684,247
0.3018474632100551,248
1.094182557095893,249
1.0520586598569075,250
1.0564755233661494,251
1.0578938847516846,252
0.967801611727602,253
1.0453717799479585,254
1.0729697845960335,255
1.114224476792455,256
1.0846171534391569,257
1.0302735437038373,258
0.9931080081228568,259
1.0510669237070214,260
0.743660839112471,261
1.0598901207084697,262
1.061837322949564,263
0.8309340457576838,264
0.7955337771234631,265
1.085128337902515,266
0.9498043235206648,267
0.6522869353786016,268
1.0033678610848922,269
1.0012907886336937,270
0.8905075639539537,271
0.7322406633641738,272
1.0215761750877723,273
1.0467833340497537,274
1.0867513432554872,275
1.1120273196015285,276
1.0501246467280594,277
0.999925928243803,278
0.885336421497166,279
0.8576344462263416,280
0.9616024098803464,281
0.9974654142631814,282
0.9110897054335776,283
0.2062698224481036,284
0.9644756154377117,285
1.0842503046638503,286
0.5096578014512503,287
1.0342780347277607,288
0.9361576341703122,289
1.0892312154492447,290
1.009176388663751,291
1.0890329533103142,292
0.5561948394661823,293
1.0734288507932568,294
1.0222939180671191,295
1.0889920032440652,296
1.136869757064372,297
1.062628669684351,298
1.1096742330674303,299
1.0699524560782334,300
1.0168318174123463,301
1.0069880596689251,302
1.0944093247354851,303
1.0794434050690622,304
1.1276901349408444,305
1.0919608298652173,306
0.9680078511521656,307
1.0191935194149282,308
0.7307013663284432,309
0.8874781631438956,310
1.1278023487587476,311
0.9924299388440576,312
1.0599680853800555,313
1.0883259530756195,314
1.1307028898148817,315
1.0626898288742035,316
0.8630481513482746,317
1.0777842360212209,318
0.9454173482415944,319
1.0526400444338355,320
1.071556954128537,321
1.0343154747883312,322
1.0454462346138658,323
1.1336360845602067,324
1.0358929564312915,325
1.1011839547863964,326
1.1170005721927152,327
0.9853554692171568,328
1.091461770876021,329
1.0188770870848218,330
1.0918005396058994,331
1.0344778923238178,332
1.0826399566040823,333
0.5540362391558151,334
1.0688759479730212,335
1.0454217709379248,336
0.8565640008582105,337
0.7802043591416995,338
0.9710447506107184,339
1.0506712503396278,340
1.058344016388999,341
1.1335261043822806,342
1.1266869114996467,343
1.1071420298799208,344
1.117752138863146,345
1.014600198347486,346
0.7712679378661678,347
1.022623964964706,348
1.0034304030042542,349
1.0838112348626137,350
0.9767854180797934,351
1.0801951844671098,352
1.1050776147219263,353
1.038114790025776,354
0.4538051020017968,355
1.0587464970401324,356
0.6763352606476388,357
0.1980016052081384,358
0.4491369008132134,359
0.9173671910438448,360
0.0995391984723919,361
1.0355099403571024,362
1.0706314826313086,363
1.0736092438123694,364
1.094410707464995,365
1.1104732379964248,366
1.1425594762692046,367
1.0785024044558016,368
1.1412474786921083,369
1.0723106480751363,370
1.0910704584247737,371
0.8663364416680734,372
1.0817188460229998,373
1.0090727903143315,374
1.076173143414794,375
1.0846138561610952,376
1.0395513396225542,377
0.5440438379901,378
0.1053846209973033,379
0.9828439006084844,380
1.1166976480662807,381
1.0336805892157583,382
1.097187441048106,383
1.0182816624851798,384
0.972785287972016,385
1.0795988025931915,386
1.1079299729728376,387
1.1046193994351707,388
1.0821029257352734,389
1.047029034447248,390
1.0629820102559857,391
1.1522175228030913,392
1.052967432236211,393
1.0433159802584475,394
1.1033911101753162,395
1.0591335549390424,396
0.2718756576761883,397
0.986847221630515,398
1.0359769838399584,399
0.9734591026984776,400
1.05762095521923,401
1.06239296748485,402
0.35666957712859,403
1.1234399435194264,404
1.030856523737892,405
1.029291273932902,406
0.9451077231952284,407
1.0869954481958548,408
1.0035448504621347,409
1.0540732967525523,410
1.100934850747032,411
1.1071441571560896,412
1.1013974269499338,413
1.0701758200759557,414
1.0415507664935924,415
0.9649265979854932,416
1.0449978047974866,417
1.0577472090598472,418
1.1441093033219707,419
1.116397383035057,420
1.0899809739349318,421
1.059210987791586,422
1.0780916274276098,423
0.87041432371982,424
0.1703025815329982,425
0.9309930330877434,426
1.0968704768989574,427
0.5593558654891838,428
1.0527079045436196,429
1.0563894750451222,430
1.0807768881354631,431
0.7275701221718047,432
1.065006645349624,433
1.0559275370250711,434
1.0489837885187416,435
0.6577568537732947,436
1.0702470838276097,437
0.5480504031082881,438
1.0483030601447314,439
0.835423874839515,440
1.0228931717638652,441
0.9240493909452224,442
1.0806255324360543,443
1.0482350936711389,444
1.0169048893487442,445
0.07531776610512,446
1.1081188750966255,447
1.0767093233731353,448
0.155097755457345,449
0.7546764069334659,450
1.086528936532041,451
