perf/NormalizedReturn,time-step
0.0651784233380464,0
0.0611870682444651,1
0.0653767519543571,2
0.0738640121623266,3
0.0659290925638433,4
0.0679530097017746,5
0.0485713300506223,6
0.0408308434939657,7
0.0357477536512205,8
0.0298382967897599,9
0.0487982040540229,10
-0.0047526687382946,11
0.1614722315654324,12
0.0648221710571557,13
0.2304355999526098,14
0.0124625704264542,15
0.8920038900110748,16
0.0921349345619494,17
0.2028691188782607,18
0.1468899129741451,19
0.0786029718744742,20
0.5530110515881749,21
0.1950429895125966,22
1.0812529725420366,23
1.0150339499583003,24
0.082544555353444,25
0.2421130963444733,26
0.2419962025189987,27
0.077600559457316,28
0.934890947575611,29
0.8324396254661393,30
0.1018902109122255,31
0.1148964372378003,32
0.0546072833951382,33
0.872464858400813,34
0.0584668936164916,35
0.0783976365422825,36
0.0731998698946949,37
0.2817298656637888,38
0.0846354019178355,39
0.0497726095508715,40
0.0803907081757664,41
0.6884710520991143,42
0.0291975346167706,43
0.0819746381246132,44
1.028044690097996,45
0.0492392881198818,46
0.8718457146718891,47
0.0569255091910204,48
0.0704126794196667,49
0.0724677744489466,50
0.1923214853370175,51
0.0513749637056614,52
0.9162916402129084,53
0.7324954578672896,54
0.7476562892126772,55
0.0848174701669311,56
0.0673518414564768,57
0.07219488480292,58
0.0771823303147954,59
0.5089916981009004,60
0.8479478941917931,61
0.8293263567931269,62
0.0369355881013092,63
0.0447871550365353,64
0.0535087978680074,65
0.0438497774404996,66
0.8654254356487926,67
1.037524258161322,68
1.0015253208313015,69
0.0669043157324693,70
0.0416140201587169,71
0.0645193998286958,72
0.8399063116366595,73
0.1487946893511485,74
0.961048360802187,75
0.0395609194508452,76
0.0717691304209524,77
0.0499539000146179,78
1.0978231775311464,79
0.3841710034386025,80
0.6584336466863927,81
0.0839220996274908,82
0.0570311749869666,83
0.5285229119712419,84
0.6360973532779911,85
0.0660667805138677,86
0.0640620886343119,87
0.9705135697513736,88
0.0878906064454718,89
0.9163034465956452,90
0.4500998123710125,91
1.0782533004164372,92
1.048866894693267,93
0.3464310235191948,94
0.9506131139200358,95
0.9804632658480004,96
0.9517402511980648,97
0.0521312535939605,98
1.0057450922035058,99
1.0570344651794967,100
0.7522722125894129,101
0.0701730351115154,102
0.936206774249811,103
0.0672681597301873,104
1.1369859063431875,105
0.0591661425886463,106
1.0462186485907503,107
0.946099884800348,108
0.6837781213250688,109
0.0626030098533585,110
1.0007903469149877,111
0.7010766524924653,112
0.2730782600763049,113
1.0452181906085722,114
0.0952131031781768,115
0.0525035036564143,116
0.113140410646899,117
0.0647004842125634,118
0.0803725664986895,119
0.9785628636826192,120
0.6057135741230876,121
0.0718732339984622,122
0.0682546574625078,123
0.0780310669719732,124
0.353930389969858,125
0.082983731518489,126
0.6498134981952547,127
1.053028697789872,128
0.9700861999690654,129
0.3467770249880472,130
0.0827832423873193,131
0.2793175610793423,132
0.995042765798364,133
1.0360391003040867,134
0.5574059509709741,135
0.0809467050411677,136
0.0561309250078141,137
0.0832856518364814,138
0.0808155584653623,139
0.0598865978451085,140
0.9949553347478272,141
1.0014191697504795,142
0.981574554918572,143
0.6480425407847438,144
1.01932285780599,145
0.789522254216198,146
1.031713071487252,147
0.0723500629516946,148
0.3993178745341324,149
0.9956952013993297,150
0.0876255411871035,151
0.0754452497772723,152
0.0699254268132072,153
0.0672902900500807,154
0.1688430174671688,155
0.9921690284219566,156
0.9278844444223024,157
1.0442637881554484,158
0.0944742070964264,159
0.1103622876865403,160
0.0624355400369711,161
1.0338712995242896,162
0.6900668283171261,163
0.5493034219536049,164
1.0714989858529378,165
0.0783003203052987,166
0.0497289737984594,167
0.1030003499241184,168
0.8948509300715641,169
1.0823408615747516,170
0.1729650936813217,171
0.0606713500237721,172
0.6831892912815499,173
0.3753108450137216,174
1.0192928632120104,175
1.0856945124548365,176
1.0454207072998405,177
0.3984319437826911,178
0.0738301020506486,179
0.0669789166486133,180
1.0711987208217142,181
0.0936957636211508,182
1.112892801910797,183
0.8028724012686226,184
0.8962825869331543,185
0.9314077455768476,186
0.5482083533638202,187
1.0250282124906631,188
1.0237659931759164,189
0.109503506297203,190
0.941604950255712,191
0.0838249961181239,192
0.8112337666138284,193
1.0562008920127597,194
0.0680698503453449,195
0.2913169143555424,196
0.8618385821187052,197
1.0327421413339002,198
1.0129827239125526,199
0.8148081755783284,200
0.522705662560091,201
0.3037517742453965,202
1.094142138848686,203
0.1820010050041721,204
0.2090801005173011,205
1.1230178919275402,206
1.08156823487025,207
1.104560580249104,208
0.2022199539644048,209
0.5632870718490928,210
1.0229475236699777,211
0.7735022692081437,212
1.0366376094541736,213
0.989623742486009,214
1.0367443987178464,215
0.182977424765643,216
0.9602717986367733,217
0.2178406359401027,218
0.4948238792711002,219
0.8723317972764557,220
0.1094569123013687,221
0.7207559247841541,222
1.0586023740796977,223
1.1252965237957309,224
1.0709405758586326,225
0.0506026560925851,226
0.8583919160881406,227
1.0966510483621474,228
1.040040294049949,229
0.9879251124652368,230
0.904948152770496,231
0.993032702546482,232
1.069692502930408,233
0.6983817658599482,234
0.3930582314527311,235
1.1461695702914358,236
0.9675952659392302,237
0.7223775474076165,238
0.6681859315545565,239
1.0548811298776473,240
0.2871182827902655,241
1.074524078928754,242
1.1272659560727891,243
1.0908984681465277,244
0.954433701919168,245
1.032298285161284,246
0.9701504437093628,247
1.084687459916535,248
1.118749193203454,249
1.1339328395857518,250
0.2312871751939253,251
0.225991640263168,252
0.1066534016294831,253
1.0909285691043158,254
0.0875662566593748,255
1.030330661068969,256
0.877313878063743,257
1.1107919039665084,258
0.1017535932480235,259
0.9769390074191794,260
0.6070817849729438,261
0.8725489389913841,262
0.7481795991501976,263
1.0383618731527795,264
0.9343439185088088,265
1.0575259723382937,266
1.1193181332147948,267
0.9742589585379396,268
1.0504763918425677,269
0.5019971608760413,270
1.0993063144760211,271
1.0134195600738118,272
0.7395703529494245,273
1.084028642487063,274
1.0652771285144844,275
1.0902740062271816,276
0.6382098448774,277
1.1065780889675767,278
0.6501408859976302,279
1.0733222742572008,280
0.8390248215742205,281
1.075541661484091,282
0.6589010624425783,283
1.0375229817956206,284
0.9199292824615256,285
0.8928697977755775,286
0.9197308075949784,287
1.0932396419340804,288
1.0835899981410604,289
0.1156588796076439,290
0.7279236754710563,291
1.0877237211922377,292
0.975770388255859,293
1.0890849652126409,294
1.0608906850544562,295
1.0717005452699295,296
0.8209565355251502,297
1.1212944791394015,298
1.077559702021606,299
0.4015687188573684,300
1.0970542735599402,301
0.9548473507701878,302
0.5798734973189895,303
1.0583345500100478,304
1.078573880935073,305
1.084484943225267,306
1.0997586797533123,307
1.1305945050940822,308
0.9595225719701282,309
1.1431144826216395,310
0.8019472488628193,311
1.0395283650399314,312
1.112021895047298,313
0.9769447510648352,314
0.911544942533697,315
0.8784084680163897,316
1.091803836883961,317
1.108855125378641,318
0.088694643712153,319
1.105764831288251,320
0.9418812834300369,321
0.4000813273601561,322
0.9881067818500509,323
1.03441162767116,324
1.0732033595193655,325
1.0824578617640346,326
1.0108403440829723,327
1.094588760480322,328
1.177051025706026,329
0.1024728519116408,330
1.0738027195799202,331
0.0994319704580093,332
1.0756127125081285,333
0.9944965876420292,334
0.6918418275523577,335
1.12631123452824,336
1.1687701777638086,337
1.0578064537011478,338
0.9003256880195413,339
0.4026778274698671,340
1.034055734368123,341
1.086213567840019,342
1.071741069880945,343
0.3073642082714136,344
1.0318987826967867,345
1.0108757632311824,346
1.0929434187275775,347
1.1010836537150384,348
1.0298515984757592,349
0.7465179305528579,350
0.0988067772874803,351
1.0715227049822198,352
0.2958810119666162,353
1.0002952233867035,354
1.0986348397533452,355
1.0711526652926602,356
0.4978150422920245,357
1.1207654255562254,358
1.1159545905005253,359
1.0684012462959576,360
0.392089523067372,361
0.9370674701877,362
1.0299528568213934,363
1.013546026642046,364
1.1066130826605531,365
0.3034821419910035,366
1.0861925078059482,367
1.0620884479012889,368
1.096196768536304,369
1.1074786713336306,370
1.1203190166522066,371
1.143124055364399,372
1.0836049954380502,373
0.3143724132456571,374
0.1050317058809023,375
1.084063955271465,376
1.0600914673978448,377
0.6035293401348866,378
0.5864484293195564,379
1.066024759724003,380
0.996054072889003,381
1.0320753466187955,382
1.0848050982886686,383
1.0948196763084432,384
1.0794572323641594,385
1.0801258352640075,386
0.101626309008012,387
1.0160597225268873,388
1.109647961206746,389
1.0749844214916784,390
0.921123854394105,391
1.0557450167297897,392
1.093214327347672,393
1.0826442111564198,394
1.0994905365922376,395
0.2110509554102973,396
