Q-avg,Q-std,Q_loss,alpha,epoch,evaluation/episode-length-avg,evaluation/episode-length-max,evaluation/episode-length-min,evaluation/episode-length-std,evaluation/return-average,evaluation/return-max,evaluation/return-min,evaluation/return-std,model/max_penalty,model/mean_rollout_length,model/mean_rollout_reward,model/origin_ret,model/penalty_ret,model/val_loss,model/valid_num,perf/AverageLength,perf/AverageReturn,perf/NormalizedReturn,sampler/episodes,sampler/last-path-return,sampler/max-path-return,sampler/pool-size,sampler/total-samples,time-step,times/epoch_after_hook,times/epoch_before_hook,times/epoch_rollout_model,times/evaluation_metrics,times/evaluation_paths,times/timestep_after_hook,times/timestep_before_hook,times/train,timestep,timesteps_total,train-steps,training/Q/q1_loss,training/sac_Q/q1,training/sac_Q/q2,training/sac_Q/q2_loss,training/sac_Q/q_global_norm,training/sac_pi/alpha,training/sac_pi/alpha_loss,training/sac_pi/logp_pi,training/sac_pi/pi_entropy,training/sac_pi/pi_global_norm,training/sac_pi/policy_loss,training/sac_pi/std,training/sac_pi/valid_num
169.4614,76.98605,85.83411,0.15180361,33,145.0,148,142,1.8973665961010275,252.31308,255.71893,246.37718,2.8885252,7.2385573387146,20.0,2.7613887500495062,86.13286468735471,84.20912194970548,0.40512508,44896,145.0,252.31308,0.054607283395138234,0,0,-inf,1000000,0,33,1.8719583749771118e-06,0.0002659652382135391,494.47865877486765,0.00045750848948955536,6.251711769029498,0.003531983122229576,0.008122948929667473,59.00790338218212,1000,34000,34000,73.36986,167.80693,167.72449,74.17061,193.85892,0.15177946,0.2697947,4.5748043,3.7469707,1.1872468,-173.19197,0.521956,4961.0
168.25824,73.97756,88.78578,0.15037607,34,950.7,1000,733,99.02529979757698,4006.8281,4293.3564,2996.978,469.8656,7.2385573387146,20.0,2.872109365178472,83.60003293314982,81.90703718946814,0.40512508,45410,950.7,4006.8281,0.872464858400813,0,0,-inf,1000000,0,34,1.7639249563217163e-06,0.00014678947627544403,480.50927720963955,0.0005243290215730667,31.76571575924754,0.0035169143229722977,0.007962647825479507,60.558791518211365,1000,35000,35000,103.98263,166.70515,166.88962,104.28488,346.67743,0.15031616,0.71833885,4.381429,3.6608498,1.5330635,-171.53464,0.4979854,4954.0
173.88107,73.96141,91.6916,0.14753215,35,174.8,185,166,5.418486873657627,270.03128,282.13144,260.9071,5.653822,7.2385573387146,20.0,2.8145446014015283,84.05803173857448,82.60978741409778,0.40512508,45597,174.8,270.03128,0.058466893616491634,0,0,-inf,1000000,0,35,1.7024576663970947e-06,0.00013108737766742706,480.5823526401073,0.0006516817957162857,7.138573732227087,0.003467544913291931,0.00817161239683628,59.69292709603906,1000,36000,36000,90.17139,166.40218,166.39359,89.8001,219.6072,0.14751157,0.32243732,4.9189715,3.6144269,1.5092913,-173.92625,0.5148773,4894.0
171.1352,81.40839,78.02588,0.14781763,36,159.3,161,156,1.676305461424021,361.52676,365.97836,356.64484,3.472794,7.2385573387146,20.0,2.9796232858245317,87.2498728190046,83.27036359270691,0.40512508,45761,159.3,361.52676,0.07839763654228253,0,0,-inf,1000000,0,36,1.7676502466201782e-06,0.00010780058801174164,490.8114652838558,0.00040048547089099884,4.998753380030394,0.003535732626914978,0.008238574489951134,60.81028348952532,1000,37000,37000,94.375786,170.66104,170.31859,94.792984,236.0494,0.14785933,-0.6656961,4.209903,3.4965775,1.2238089,-174.40202,0.5044798,4990.0
168.00806,77.729774,89.70766,0.1510933,37,184.1,191,178,4.437341546466758,337.66553,349.34644,324.27942,8.938049,7.2385573387146,20.0,2.7878451399808295,83.88865252194233,83.59149421095849,0.40512508,45782,184.1,337.66553,0.0731998698946949,0,0,-inf,1000000,0,37,1.6540288925170898e-06,0.0002684071660041809,479.0586671195924,0.0004961062222719193,6.07276389375329,0.0035600680857896805,0.0082141924649477,60.992773635312915,1000,38000,38000,83.54132,177.0325,176.55498,83.101425,213.96623,0.15107907,-0.19772238,4.5890465,3.512125,1.0141705,-183.03627,0.49975598,4929.0
173.38245,83.13854,96.02687,0.15131418,38,397.0,1000,219,301.73365738677546,1294.9581,4307.698,520.3268,1499.1309,7.2385573387146,20.0,2.9339725891250086,85.01866376958615,81.64809151311755,0.40512508,45514,397.0,1294.9581,0.2817298656637888,0,0,-inf,1000000,0,38,1.6689300537109375e-06,0.00011638924479484558,479.71941007860005,0.0005757100880146027,14.382099580019712,0.0034792590886354446,0.008173860609531403,59.01071880571544,1000,39000,39000,77.466545,179.67691,180.07071,77.63536,371.15543,0.15131323,-0.10508112,3.9570231,3.7847266,1.2315838,-184.26663,0.52305037,4970.0
171.20674,80.02771,82.04738,0.14938802,39,159.1,189,138,15.814234094637653,390.1623,423.9267,368.5614,19.629517,7.2385573387146,20.0,2.914275355998847,87.12448324832313,83.32303630926788,0.40512508,45213,159.1,390.1623,0.08463540191783553,0,0,-inf,1000000,0,39,1.7955899238586426e-06,0.00011045858263969421,486.94565233401954,0.00041663646697998047,6.555586403235793,0.0034935809671878815,0.0080999955534935,59.42163476347923,1000,40000,40000,89.1046,177.45218,177.37402,89.16376,316.7676,0.14939727,-0.06868177,3.6468315,3.6947773,1.4209815,-180.41684,0.49112266,5017.0
174.663,80.67487,68.445656,0.14947304,40,144.5,149,141,2.80178514522438,230.11868,244.28807,219.4764,7.4290276,7.2385573387146,20.0,2.8282052157895694,83.62084637029253,80.7172217504555,0.40512508,45573,144.5,230.11868,0.04977260955087154,0,0,-inf,1000000,0,40,1.7471611499786377e-06,5.993060767650604e-05,480.661620574072,0.0003959871828556061,4.619492521509528,0.0035001803189516068,0.00819685310125351,62.16773681901395,1000,41000,41000,87.01604,171.3357,170.55911,86.89979,229.99638,0.1494948,0.19808996,4.5375247,3.6739488,1.0190829,-180.08853,0.5203469,4864.0
171.27744,82.79122,89.71739,0.14882511,41,165.0,167,161,2.0,370.6763,376.11554,366.417,2.9507072,7.2385573387146,20.0,2.8647931863884133,84.1882275342006,82.14030184299111,0.40512508,45570,165.0,370.6763,0.0803907081757664,0,0,-inf,1000000,0,41,1.642853021621704e-06,0.0003130566328763962,486.5805128570646,0.00045729614794254303,5.273840136826038,0.0035907234996557236,0.008785434067249298,61.56749497912824,1000,42000,42000,74.26132,172.57698,171.20389,73.97994,339.83282,0.14881909,-0.04942941,5.2399077,3.6736355,0.9546688,-182.21301,0.5475481,4853.0
182.88509,74.250854,81.13383,0.14511085,42,709.8,1000,123,370.96139960917765,3162.173,4597.1206,355.21637,1774.0796,7.2385573387146,20.0,2.836832415874111,84.31835204323353,81.50496345694243,0.40512508,45683,709.8,3162.173,0.6884710520991143,0,0,-inf,1000000,0,42,1.6968697309494019e-06,0.00011155940592288971,480.4246460646391,0.0004849545657634735,24.082460217177868,0.0035675950348377228,0.00817413441836834,61.20329372026026,1000,43000,43000,68.86489,186.11641,185.5946,69.194336,206.35948,0.14512326,-0.43317774,4.2109466,3.8447623,1.3998464,-191.46112,0.5442629,4949.0
175.5218,80.71218,85.86131,0.152441,43,92.0,98,81,5.9497899122574065,135.66528,144.93198,118.827324,8.859401,7.2385573387146,20.0,2.747684610753241,82.0500478997448,81.83714135592044,0.40512508,45640,92.0,135.66528,0.02919753461677068,0,0,-inf,1000000,0,43,1.7639249563217163e-06,0.00010887160897254944,481.0644266773015,0.00039980001747608185,3.971716668456793,0.003580920398235321,0.008299052715301514,59.64225866086781,1000,44000,44000,86.79974,172.61539,171.7055,86.24968,286.13083,0.1524518,0.2557711,4.7399783,3.933268,1.9532982,-179.15845,0.5550474,4934.0
